name,time,CO2Concentration,Co2Concentration,deviceId,distance,environmentHumidity,environmentPressure,environmentTemperature,internalTemperature,nonContactWaterLevel,potentialOfHydrogen,totalDissolvedSolids,totalOrganicCompounds,waterFlow,waterTemperature
data_yaku,1629753004538000000,,-1,ESP32_473938,22,44.701,88003.828,34.26,50,0,6.334,1379.98,-1,0,22.438
data_yaku,1629753064173000000,,-1,ESP32_473938,22,44.73,88001.398,34.25,50,0,6.356,1379.98,-1,0,22.375
data_yaku,1629753124815000000,,-1,ESP32_473938,22,44.638,88002.406,34.24,53.333,0,6.291,1379.98,-1,0,22.375
data_yaku,1629753184439000000,,-1,ESP32_473938,22,44.597,88000.016,34.25,49.444,0,6.291,1379.98,-1,0,22.375
data_yaku,1629753244067000000,,-1,ESP32_473938,22,44.523,87996.844,34.24,49.444,0,6.312,1379.98,-1,0,22.375
data_yaku,1629753304696000000,,-1,ESP32_473938,22,44.513,87988.859,34.23,53.333,0,6.291,1379.98,-1,0,22.375
data_yaku,1629753364337000000,,-1,ESP32_473938,22,44.542,87994.312,34.21,53.333,0,6.334,1379.98,-1,0,22.375
data_yaku,1629753423992000000,,-1,ESP32_473938,22,44.632,87997.359,34.18,50,0,6.356,1379.98,-1,0,22.375
data_yaku,1629753484613000000,,-1,ESP32_473938,22,44.691,87992.797,34.16,53.333,0,6.269,1379.98,-1,0,22.375
data_yaku,1629753544283000000,,-1,ESP32_473938,22,44.722,87984.109,34.15,50,0,6.334,1379.98,-1,0,22.438
data_yaku,1629753604886000000,,-1,ESP32_473938,22,44.773,87994.156,34.15,49.444,0,6.334,1379.98,-1,0,22.438
data_yaku,1629753664542000000,,-1,ESP32_473938,22,44.784,87993.133,34.15,50,0,6.334,1379.98,-1,0,22.438
data_yaku,1629753724160000000,,-1,ESP32_473938,22,44.806,87995.93,34.16,53.333,0,6.269,1379.98,-1,0,22.438
data_yaku,1629753804547000000,,-1,ESP32_473938,22,44.765,88003.914,34.17,53.333,0,6.291,1379.98,-1,0,22.438
data_yaku,1629753822184000000,,-1,ESP32_473938,22,44.694,88009.891,34.2,53.333,0,6.269,1379.98,-1,0,22.5
data_yaku,1629753881812000000,,-1,ESP32_473938,22,44.737,88010.609,34.2,50,0,6.334,1379.98,-1,0,22.438
data_yaku,1629753942497000000,,-1,ESP32_473938,22,44.787,88013,34.2,53.333,0,6.269,1379.98,-1,0,22.438
data_yaku,1629754002081000000,,-1,ESP32_473938,22,44.871,88009.906,34.2,53.333,0,6.291,1379.98,-1,0,22.438
data_yaku,1629754061723000000,,-1,ESP32_473938,22,44.965,88012.359,34.22,50,0,6.334,1379.98,-1,0,22.438
data_yaku,1629754122393000000,,-1,ESP32_473938,22,45.058,88006.82,34.22,53.333,0,6.269,1379.98,-1,0,22.438
data_yaku,1629754181982000000,,-1,ESP32_473938,22,45.171,88001.258,34.21,53.333,0,6.312,1379.98,-1,0,22.438
data_yaku,1629754241622000000,,-1,ESP32_473938,22,45.18,88011.281,34.2,49.444,0,6.334,1379.98,-1,0,22.5
data_yaku,1629754302262000000,,-1,ESP32_473938,22,45.137,88011.172,34.17,50,0,6.334,1379.98,-1,0,22.5
data_yaku,1629754361892000000,,-1,ESP32_473938,22,45.144,88018.359,34.14,53.333,0,6.291,1379.98,-1,0,22.5
data_yaku,1629754422627000000,,-1,ESP32_473938,22,45.17,88024.469,34.1,53.333,0,6.291,1379.98,-1,0,22.5
data_yaku,1629754482342000000,,-1,ESP32_473938,22,45.146,88022.984,34.07,53.333,0,6.291,1379.98,-1,0,22.5
data_yaku,1629754541812000000,,-1,ESP32_473938,22,45.114,88024,34.06,53.333,0,6.291,1379.98,-1,0,22.562
data_yaku,1629754602462000000,,-1,ESP32_473938,22,45.132,88032.188,34.03,53.333,0,6.291,1379.98,-1,0,22.5
data_yaku,1629754662096000000,,-1,ESP32_473938,22,45.225,88030.797,34.03,53.333,0,6.312,1379.98,-1,0,22.562
data_yaku,1629754721724000000,,-1,ESP32_473938,22,45.299,88033.984,34.05,53.333,0,6.291,1379.98,-1,0,22.5
data_yaku,1629754782362000000,,-1,ESP32_473938,22,45.319,88036.047,34.04,53.333,0,6.312,1379.98,-1,0,22.562
data_yaku,1629754842021000000,,-1,ESP32_473938,22,45.359,88045.336,34.03,49.444,0,6.356,1379.98,-1,0,22.562
data_yaku,1629754901640000000,,-1,ESP32_473938,22,45.367,88044.586,34.01,53.333,0,6.312,1379.98,-1,0,22.5
data_yaku,1629754962274000000,,-1,ESP32_473938,22,45.366,88039.344,33.99,53.333,0,6.312,1379.98,-1,0,22.5
data_yaku,1629755021908000000,,-1,ESP32_473938,22,45.374,88039.977,33.97,49.444,0,6.356,1379.98,-1,0,22.5
data_yaku,1629755082562000000,,-1,ESP32_473938,22,45.396,88044.469,33.97,49.444,0,6.356,1379.98,-1,0,22.5
data_yaku,1629755142201000000,,-1,ESP32_473938,22,45.437,88043.766,33.97,53.333,0,6.312,1379.98,-1,0,22.5
data_yaku,1629755201996000000,,-1,ESP32_473938,22,45.438,88038.984,33.99,53.333,0,6.356,1379.98,-1,0,22.5
data_yaku,1629755262461000000,,-1,ESP32_473938,22,45.366,88041.062,33.99,53.333,0,6.291,1379.98,-1,0,22.5
data_yaku,1629755322123000000,,-1,ESP32_473938,22,45.354,88041.359,33.97,53.333,0,6.291,1379.98,-1,0,22.5
data_yaku,1629755381738000000,,-1,ESP32_473938,22,45.323,88048.625,33.97,49.444,0,6.291,1379.98,-1,0,22.562
data_yaku,1629755442371000000,,-1,ESP32_473938,22,45.343,88060.031,33.97,49.444,0,6.334,1379.98,-1,0,22.562
data_yaku,1629755502022000000,,-1,ESP32_473938,22,45.36,88052.984,33.93,49.444,0,6.356,1379.98,-1,0,22.562
data_yaku,1629755561666000000,,-1,ESP32_473938,22,45.427,88062.516,33.88,49.444,0,6.356,1379.98,-1,0,22.562
data_yaku,1629755622362000000,,-1,ESP32_473938,22,45.534,88064.062,33.82,53.333,0,6.312,1379.98,-1,0,22.5
data_yaku,1629755681924000000,,-1,ESP32_473938,22,45.562,88064.297,33.79,50,0,6.356,1379.98,-1,0,22.562
data_yaku,1629755741571000000,,-1,ESP32_473938,22,45.58,88070.445,33.76,53.333,0,6.356,1379.98,-1,0,22.562
data_yaku,1629755802205000000,,-1,ESP32_473938,22,45.646,88069.562,33.7,53.333,0,6.312,1379.98,-1,0,22.562
data_yaku,1629755861848000000,,-1,ESP32_473938,22,45.755,88074.258,33.66,50,0,6.334,1379.98,-1,0,22.562
data_yaku,1629755922494000000,,-1,ESP32_473938,22,45.803,88075.516,33.62,53.333,0,6.312,1379.98,-1,0,22.562
data_yaku,1629755982121000000,,-1,ESP32_473938,22,45.829,88075.367,33.57,53.333,0,6.312,1379.98,-1,0,22.562
data_yaku,1629756041737000000,,-1,ESP32_473938,22,45.855,88080.703,33.52,53.333,0,6.334,1379.98,-1,0,22.562
data_yaku,1629756102393000000,,-1,ESP32_473938,22,45.851,88078.094,33.47,49.444,0,6.312,1379.98,-1,0,22.562
data_yaku,1629756162014000000,,-1,ESP32_473938,22,45.885,88081,33.41,53.333,0,6.356,1379.98,-1,0,22.562
data_yaku,1629756221645000000,,-1,ESP32_473938,22,45.838,88079.062,33.35,53.333,0,6.291,1379.98,-1,0,22.562
data_yaku,1629756282280000000,,-1,ESP32_473938,22,45.77,88078.484,33.28,49.444,0,6.312,1379.98,-1,0,22.562
data_yaku,1629756341914000000,,-1,ESP32_473938,22,45.762,88071.641,33.2,49.444,0,6.356,1379.98,-1,0,22.562
data_yaku,1629756402562000000,,-1,ESP32_473938,22,45.794,88072.734,33.12,53.333,0,6.356,1379.98,-1,0,22.5
data_yaku,1629756462181000000,,-1,ESP32_473938,22,45.847,88073.773,33.02,53.333,0,6.312,1379.98,-1,0,22.562
data_yaku,1629756521813000000,,-1,ESP32_473938,22,45.923,88081.836,32.97,49.444,0,6.291,1379.98,-1,0,22.562
data_yaku,1629756582463000000,,-1,ESP32_473938,22,45.948,88083.391,32.91,53.333,0,6.356,1379.98,-1,0,22.562
data_yaku,1629756642104000000,,-1,ESP32_473938,22,45.953,88081.828,32.86,53.333,0,6.291,1379.98,-1,0,22.562
data_yaku,1629756719887000000,,-1,ESP32_473938,22,46.019,88088.5,32.8,53.333,0,6.312,1379.98,-1,0,22.5
data_yaku,1629756737536000000,,-1,ESP32_473938,22,46.019,88093.008,32.8,53.333,0,6.312,1379.98,-1,0,22.562
data_yaku,1629756797181000000,,-1,ESP32_473938,22,46.053,88093.773,32.73,48.889,0,6.269,1379.98,-1,0,22.562
data_yaku,1629756857811000000,,-1,ESP32_473938,22,46.128,88096.594,32.65,53.333,0,6.312,1379.98,-1,0,22.562
data_yaku,1629756917446000000,,-1,ESP32_473938,22,46.152,88101.203,32.59,48.889,0,6.291,1379.98,-1,0,22.562
data_yaku,1629756977083000000,,-1,ESP32_473938,22,46.206,88100.25,32.52,49.444,0,6.356,1379.98,-1,0,22.562
data_yaku,1629757037694000000,,-1,ESP32_473938,22,46.22,88088.906,32.45,48.889,0,6.312,1379.98,-1,0,22.562
data_yaku,1629757097342000000,,-1,ESP32_473938,22,46.255,88085.875,32.38,53.333,0,6.291,1379.98,-1,0,22.562
data_yaku,1629757156982000000,,-1,ESP32_473938,22,46.259,88082.234,32.33,53.333,0,6.291,1379.98,-1,0,22.562
data_yaku,1629757217623000000,,-1,ESP32_473938,22,46.244,88077.562,32.28,53.333,0,6.291,1379.98,-1,0,22.625
data_yaku,1629757298449000000,,-1,ESP32_473938,22,46.159,88090.25,32.25,53.333,0,6.312,1379.98,-1,0,22.562
data_yaku,1629757316078000000,,-1,ESP32_473938,22,46.048,88096.125,32.26,53.333,0,6.312,1379.98,-1,0,22.562
data_yaku,1629757375728000000,,-1,ESP32_473938,22,46.031,88106.266,32.2,53.333,0,6.291,1379.98,-1,0,22.625
data_yaku,1629757455134000000,,-1,ESP32_473938,22,46.123,88111.391,32.1,53.333,0,6.312,1379.98,-1,0,22.625
data_yaku,1629757472762000000,,-1,ESP32_473938,22,46.192,88104.719,32.07,53.333,0,6.291,1379.98,-1,0,22.562
data_yaku,1629757532403000000,,-1,ESP32_473938,22,46.188,88097.328,32.04,48.333,0,6.356,1379.98,-1,0,22.562
data_yaku,1629757593032000000,,-1,ESP32_473938,22,46.227,88104.797,32,53.333,0,6.291,1379.98,-1,0,22.625
data_yaku,1629757652671000000,,-1,ESP32_473938,22,46.264,88113.922,31.96,48.333,0,6.334,1379.98,-1,0,22.625
data_yaku,1629757713312000000,,-1,ESP32_473938,22,46.291,88115.555,31.94,48.333,0,6.334,1379.98,-1,0,22.625
data_yaku,1629757772944000000,,-1,ESP32_473938,22,46.32,88121.992,31.91,48.889,0,6.334,1379.98,-1,0,22.625
data_yaku,1629757832602000000,,-1,ESP32_473938,22,46.39,88112.586,31.89,53.333,0,6.312,1379.98,-1,0,22.625
data_yaku,1629757893243000000,,-1,ESP32_473938,22,46.449,88124.602,31.87,48.889,0,6.356,1379.98,-1,0,22.625
data_yaku,1629757952886000000,,-1,ESP32_473938,22,46.54,88124.547,31.86,48.889,0,6.291,1379.98,-1,0,22.625
data_yaku,1629758012495000000,,-1,ESP32_473938,22,46.559,88122.734,31.84,48.889,0,6.291,1379.98,-1,0,22.625
data_yaku,1629758073126000000,,-1,ESP32_473938,22,46.628,88123.375,31.82,48.333,0,6.356,1379.98,-1,0,22.625
data_yaku,1629758132765000000,,-1,ESP32_473938,22,46.64,88119.953,31.83,48.889,0,6.312,1379.98,-1,0,22.562
data_yaku,1629758192503000000,,-1,ESP32_473938,22,46.651,88124.141,31.84,53.333,0,6.291,1379.98,-1,0,22.625
data_yaku,1629758272778000000,,-1,ESP32_473938,22,46.633,88128.328,31.85,53.333,0,6.269,1379.98,-1,0,22.625
data_yaku,1629758290413000000,,-1,ESP32_473938,22,46.684,88131.453,31.86,48.889,0,6.291,1379.98,-1,0,22.625
data_yaku,1629758351063000000,,-1,ESP32_473938,22,46.685,88128.023,31.87,48.889,0,6.334,1379.98,-1,0,22.625
data_yaku,1629758410666000000,,-1,ESP32_473938,22,46.676,88128.797,31.88,53.333,0,6.291,1379.98,-1,0,22.625
data_yaku,1629758470321000000,,-1,ESP32_473938,22,46.678,88131.633,31.9,48.889,0,6.356,1379.98,-1,0,22.688
data_yaku,1629758530961000000,,-1,ESP32_473938,22,46.699,88128.234,31.92,53.333,0,6.334,1379.98,-1,0,22.688
data_yaku,1629758590564000000,,-1,ESP32_473938,22,46.744,88122.812,31.94,48.889,0,6.356,1379.98,-1,0,22.688
data_yaku,1629758651215000000,,-1,ESP32_473938,22,46.755,88122.859,31.96,48.889,0,6.269,1379.98,-1,0,22.625
data_yaku,1629758710859000000,,-1,ESP32_473938,22,46.738,88126.523,32,53.333,0,6.356,1379.98,-1,0,22.688
data_yaku,1629758770494000000,,-1,ESP32_473938,22,46.763,88130.766,32.02,53.333,0,6.312,1379.98,-1,0,22.688
data_yaku,1629758831130000000,,-1,ESP32_473938,22,46.785,88129.125,32.05,48.889,0,6.291,1379.98,-1,0,22.688
data_yaku,1629758890782000000,,-1,ESP32_473938,22,46.831,88135.875,32.09,53.333,0,6.312,1379.98,-1,0,22.75
data_yaku,1629758950422000000,,-1,ESP32_473938,22,46.865,88137.078,32.14,48.889,0,6.356,1379.98,-1,0,22.688
data_yaku,1629759011064000000,,-1,ESP32_473938,22,46.942,88135.188,32.18,53.333,0,6.291,1379.98,-1,0,22.688
data_yaku,1629759070692000000,,-1,ESP32_473938,22,46.968,88141.938,32.23,48.889,0,6.356,1379.98,-1,0,22.688
data_yaku,1629759130342000000,,-1,ESP32_473938,22,46.993,88142.469,32.28,53.333,0,6.312,1379.98,-1,0,22.688
data_yaku,1629759190965000000,,-1,ESP32_473938,22,47.029,88137.141,32.33,53.333,0,6.291,1379.98,-1,0,22.688
data_yaku,1629759250603000000,,-1,ESP32_473938,22,47.056,88144.25,32.38,48.889,0,6.312,1379.98,-1,0,22.625
data_yaku,1629759311218000000,,-1,ESP32_473938,22,47.013,88138.688,32.46,53.333,0,6.269,1379.98,-1,0,22.688
data_yaku,1629759370883000000,,-1,ESP32_473938,22,46.967,88146.172,32.52,53.333,0,6.291,1379.98,-1,0,22.625
data_yaku,1629759430520000000,,-1,ESP32_473938,22,46.96,88138.344,32.55,48.889,0,6.269,1379.98,-1,0,22.688
data_yaku,1629759491163000000,,-1,ESP32_473938,22,46.943,88143.352,32.59,53.333,0,6.312,1379.98,-1,0,22.688
data_yaku,1629759550778000000,,-1,ESP32_473938,22,46.947,88151.094,32.63,48.889,0,6.334,1379.98,-1,0,22.688
data_yaku,1629759610424000000,,-1,ESP32_473938,22,46.96,88146.383,32.66,48.889,0,6.334,1379.98,-1,0,22.75
data_yaku,1629759671064000000,,-1,ESP32_473938,22,46.933,88150.594,32.68,53.333,0,6.291,1379.98,-1,0,22.688
data_yaku,1629759730695000000,,-1,ESP32_473938,22,46.935,88155.531,32.7,53.333,0,6.312,1379.98,-1,0,22.688
data_yaku,1629759790383000000,,-1,ESP32_473938,22,46.945,88154.891,32.72,48.889,0,6.291,1379.98,-1,0,22.75
data_yaku,1629759850976000000,,-1,ESP32_473938,22,46.96,88157.773,32.75,53.333,0,6.269,1379.98,-1,0,22.688
data_yaku,1629759910623000000,,-1,ESP32_473938,22,46.982,88155.781,32.77,53.333,0,6.334,1379.98,-1,0,22.75
data_yaku,1629759970255000000,,-1,ESP32_473938,22,47.024,88159.258,32.77,53.333,0,6.291,1379.98,-1,0,22.688
data_yaku,1629760030873000000,,-1,ESP32_473938,22,47.035,88154.773,32.78,53.333,0,6.291,1379.98,-1,0,22.688
data_yaku,1629760090523000000,,-1,ESP32_473938,22,47.024,88158.562,32.78,49.444,0,6.291,1379.98,-1,0,22.688
data_yaku,1629760151157000000,,-1,ESP32_473938,22,47.065,88161.688,32.78,53.333,0,6.291,1379.98,-1,0,22.812
data_yaku,1629760210818000000,,-1,ESP32_473938,22,47.105,88165.094,32.77,53.333,0,6.312,1379.98,-1,0,22.75
data_yaku,1629760270463000000,,-1,ESP32_473938,22,47.095,88162.305,32.76,53.333,0,6.291,1379.98,-1,0,22.75
data_yaku,1629760331083000000,,-1,ESP32_473938,22,47.072,88170.547,32.75,48.889,0,6.291,1379.98,-1,0,22.75
data_yaku,1629760390744000000,,-1,ESP32_473938,22,47.041,88171.219,32.74,53.333,0,6.291,1379.98,-1,0,22.812
data_yaku,1629760450368000000,,-1,ESP32_473938,22,46.987,88159.727,32.72,48.889,0,6.334,1379.98,-1,0,22.812
data_yaku,1629760511024000000,,-1,ESP32_473938,22,46.997,88172.859,32.72,53.333,0,6.269,1379.98,-1,0,22.75
data_yaku,1629760570636000000,,-1,ESP32_473938,22,47.007,88165.562,32.71,48.889,0,6.356,1379.98,-1,0,22.812
data_yaku,1629760630304000000,,-1,ESP32_473938,22,47.005,88168.641,32.7,48.889,0,6.356,1379.98,-1,0,22.812
data_yaku,1629760690936000000,,-1,ESP32_473938,22,46.995,88172.047,32.69,53.333,0,6.312,1379.98,-1,0,22.812
data_yaku,1629760770322000000,,-1,ESP32_473938,22,47.158,88173.719,32.58,53.333,0,6.291,1379.98,-1,0,22.812
data_yaku,1629760787975000000,,-1,ESP32_473938,22,47.221,88176.148,32.59,48.889,0,6.291,1379.98,-1,0,22.75
data_yaku,1629760847608000000,,-1,ESP32_473938,22,47.129,88176.227,32.61,53.333,0,6.291,1379.98,-1,0,22.75
data_yaku,1629760907240000000,,-1,ESP32_473938,22,47.099,88173.078,32.6,53.333,0,6.291,1379.98,-1,0,22.812
data_yaku,1629760967873000000,,-1,ESP32_473938,22,47.065,88178.203,32.58,48.889,0,6.269,1379.98,-1,0,22.812
data_yaku,1629761027528000000,,-1,ESP32_473938,22,47.054,88174.359,32.57,48.889,0,6.312,1379.98,-1,0,22.75
data_yaku,1629761088164000000,,-1,ESP32_473938,22,47.103,88173.906,32.54,53.333,0,6.291,1379.98,-1,0,22.75
data_yaku,1629761147805000000,,-1,ESP32_473938,22,47.122,88178.336,32.53,48.889,0,6.291,1379.98,-1,0,22.75
data_yaku,1629761207426000000,,-1,ESP32_473938,22,47.109,88178.594,32.5,48.889,0,6.334,1379.98,-1,0,22.75
data_yaku,1629761268084000000,,-1,ESP32_473938,22,47.158,88180.203,32.48,48.889,0,6.334,1379.98,-1,0,22.812
data_yaku,1629761327728000000,,-1,ESP32_473938,22,47.218,88180.82,32.46,48.889,0,6.334,1379.98,-1,0,22.812
data_yaku,1629761387344000000,,-1,ESP32_473938,22,47.146,88185.625,32.46,53.333,0,6.312,1379.98,-1,0,22.75
data_yaku,1629761447983000000,,-1,ESP32_473938,22,47.132,88173.07,32.43,48.889,0,6.356,1379.98,-1,0,22.812
data_yaku,1629761507645000000,,-1,ESP32_473938,22,47.18,88178.141,32.39,53.333,0,6.291,1379.98,-1,0,22.75
data_yaku,1629761567282000000,,-1,ESP32_473938,22,47.26,88178.391,32.37,53.333,0,6.291,1379.98,-1,0,22.812
data_yaku,1629761627924000000,,-1,ESP32_473938,22,47.288,88183.484,32.35,48.889,0,6.291,1379.98,-1,0,22.812
data_yaku,1629761687543000000,,-1,ESP32_473938,22,47.287,88184.812,32.34,48.889,0,6.312,1379.98,-1,0,22.812
data_yaku,1629761748204000000,,-1,ESP32_473938,22,47.355,88189.883,32.31,48.889,0,6.356,1379.98,-1,0,22.812
data_yaku,1629761808823000000,,-1,ESP32_473938,22,47.364,88195.688,32.29,48.889,0,6.334,1379.98,-1,0,22.812
data_yaku,1629761868464000000,,-1,ESP32_473938,22,47.401,88195.562,32.26,48.889,0,6.291,1379.98,-1,0,22.812
data_yaku,1629761929096000000,,-1,ESP32_473938,22,47.419,88201.672,32.23,53.333,0,6.269,1379.98,-1,0,22.812
data_yaku,1629761988733000000,,-1,ESP32_473938,22,47.459,88204.359,32.22,48.889,0,6.356,1379.98,-1,0,22.75
data_yaku,1629762048384000000,,-1,ESP32_473938,22,47.478,88202.562,32.2,53.333,0,6.312,1379.98,-1,0,22.75
data_yaku,1629762109025000000,,-1,ESP32_473938,22,47.455,88207.984,32.17,53.333,0,6.291,1379.98,-1,0,22.812
data_yaku,1629762168648000000,,-1,ESP32_473938,22,47.411,88204.453,32.15,48.889,0,6.356,1379.98,-1,0,22.812
data_yaku,1629762228278000000,,-1,ESP32_473938,22,47.43,88201.609,32.13,53.333,0,6.312,1379.98,-1,0,22.812
data_yaku,1629762288934000000,,-1,ESP32_473938,22,47.458,88207.086,32.12,53.333,0,6.269,1379.98,-1,0,22.812
data_yaku,1629762348546000000,,-1,ESP32_473938,22,47.498,88199.773,32.11,53.333,0,6.269,1379.98,-1,0,22.812
data_yaku,1629762409170000000,,-1,ESP32_473938,22,47.589,88209.359,32.09,53.333,0,6.291,1379.98,-1,0,22.812
data_yaku,1629762468819000000,,-1,ESP32_473938,22,47.679,88205.797,32.06,48.889,0,6.334,1379.98,-1,0,22.812
data_yaku,1629762528459000000,,-1,ESP32_473938,22,47.739,88214.391,32.05,48.889,0,6.312,1379.98,-1,0,22.812
data_yaku,1629762589104000000,,-1,ESP32_473938,22,47.758,88212.242,32.03,48.333,0,6.356,1379.98,-1,0,22.812
data_yaku,1629762648733000000,,-1,ESP32_473938,22,47.766,88214.234,32.01,53.333,0,6.269,1379.98,-1,0,22.75
data_yaku,1629762708384000000,,-1,ESP32_473938,22,47.773,88210.672,31.99,53.333,0,6.334,1379.98,-1,0,22.812
data_yaku,1629762769004000000,,-1,ESP32_473938,22,47.782,88217.523,31.97,48.333,0,6.356,1379.98,-1,0,22.875
data_yaku,1629762828653000000,,-1,ESP32_473938,22,47.862,88223.297,31.96,48.889,0,6.312,1379.98,-1,0,22.875
data_yaku,1629762888287000000,,-1,ESP32_473938,22,47.872,88224.266,31.94,53.333,0,6.312,1379.98,-1,0,22.875
data_yaku,1629762948945000000,,-1,ESP32_473938,21,47.912,88228.375,31.94,53.333,0,6.291,1379.98,-1,0,22.875
data_yaku,1629763008571000000,,-1,ESP32_473938,22,47.952,88232.141,31.92,48.889,0,6.312,1379.98,-1,0,22.875
data_yaku,1629763068220000000,,-1,ESP32_473938,22,48.022,88229.656,31.91,48.889,0,6.312,1379.98,-1,0,22.875
data_yaku,1629763128842000000,,-1,ESP32_473938,22,48.043,88235.867,31.91,48.889,0,6.356,1379.98,-1,0,22.875
data_yaku,1629763188497000000,,-1,ESP32_473938,22,48.103,88234.789,31.9,53.333,0,6.291,1379.98,-1,0,22.875
data_yaku,1629763249117000000,,-1,ESP32_473938,22,48.152,88240.258,31.88,53.333,0,6.269,1379.98,-1,0,22.938
data_yaku,1629763308768000000,,-1,ESP32_473938,22,48.172,88240.922,31.88,48.333,0,6.312,1379.98,-1,0,22.938
data_yaku,1629763368423000000,,-1,ESP32_473938,22,48.12,88241.25,31.88,48.889,0,6.269,1379.98,-1,0,22.875
data_yaku,1629763429042000000,,-1,ESP32_473938,22,48.027,88244.977,31.86,53.333,0,6.291,1379.98,-1,0,22.875
data_yaku,1629763488674000000,,-1,ESP32_473938,22,47.975,88243.211,31.85,53.333,0,6.312,1379.98,-1,0,22.875
data_yaku,1629763548320000000,,-1,ESP32_473938,22,47.882,88233.828,31.83,53.333,0,6.312,1379.98,-1,0,22.875
data_yaku,1629763608964000000,,-1,ESP32_473938,22,47.838,88240.289,31.82,53.333,0,6.269,1379.98,-1,0,22.875
data_yaku,1629763668591000000,,-1,ESP32_473938,22,47.847,88243.352,31.8,53.333,0,6.291,1379.98,-1,0,22.875
data_yaku,1629763728244000000,,-1,ESP32_473938,22,47.885,88246.391,31.79,53.333,0,6.269,1379.98,-1,0,22.875
data_yaku,1629763788883000000,,-1,ESP32_473938,22,47.895,88245.617,31.77,53.333,0,6.291,1379.98,-1,0,22.875
data_yaku,1629763848523000000,,-1,ESP32_473938,22,47.955,88243.141,31.75,53.333,0,6.269,1379.98,-1,0,22.875
data_yaku,1629763909160000000,,-1,ESP32_473938,22,47.963,88244.461,31.74,48.333,0,6.334,1379.98,-1,0,22.938
data_yaku,1629763968804000000,,-1,ESP32_473938,22,47.941,88244.047,31.72,53.333,0,6.291,1379.98,-1,0,22.875
data_yaku,1629764028433000000,,-1,ESP32_473938,22,47.898,88247.078,31.71,48.889,0,6.334,1379.98,-1,0,22.875
data_yaku,1629764089074000000,,-1,ESP32_473938,22,47.958,88243.25,31.7,48.333,0,6.334,1379.98,-1,0,22.938
data_yaku,1629764148723000000,,-1,ESP32_473938,22,48.019,88245.922,31.68,48.889,0,6.334,1379.98,-1,0,22.875
data_yaku,1629764208333000000,,-1,ESP32_473938,22,48.08,88254.203,31.68,53.333,0,6.312,1379.98,-1,0,22.875
data_yaku,1629764268961000000,,-1,ESP32_473938,22,48.121,88250.094,31.69,53.333,0,6.269,1379.98,-1,0,22.875
data_yaku,1629764328603000000,,-1,ESP32_473938,22,48.152,88251.172,31.69,48.333,0,6.334,1379.98,-1,0,22.938
data_yaku,1629764388263000000,,-1,ESP32_473938,22,48.225,88255.312,31.7,53.333,0,6.269,1379.98,-1,0,22.938
data_yaku,1629764448873000000,,-1,ESP32_473938,22,48.257,88247.438,31.71,48.333,0,6.356,1379.98,-1,0,22.938
data_yaku,1629764508543000000,,-1,ESP32_473938,22,48.287,88254.289,31.7,48.889,0,6.334,1379.98,-1,0,22.938
data_yaku,1629764569184000000,,-1,ESP32_473938,22,48.326,88253.93,31.69,53.333,0,6.291,1379.98,-1,0,22.938
data_yaku,1629764628823000000,,-1,ESP32_473938,22,48.417,88253.484,31.68,48.333,0,6.312,1379.98,-1,0,22.938
data_yaku,1629764688443000000,,-1,ESP32_473938,22,48.509,88260.688,31.66,48.333,0,6.356,1379.98,-1,0,22.875
data_yaku,1629764749104000000,,-1,ESP32_473938,22,48.477,88256.492,31.65,53.333,0,6.269,1379.98,-1,0,22.938
data_yaku,1629764808693000000,,-1,ESP32_473938,22,48.395,88252.359,31.65,48.889,0,6.334,1379.98,-1,0,22.875
data_yaku,1629764868344000000,,-1,ESP32_473938,22,48.271,88262.047,31.66,53.333,0,6.269,1379.98,-1,0,22.938
data_yaku,1629764929104000000,,-1,ESP32_473938,22,48.172,88256.25,31.67,53.333,0,6.291,1379.98,-1,0,22.938
data_yaku,1629764988596000000,,-1,ESP32_473938,22,48.11,88257.984,31.67,53.333,0,6.291,1379.98,-1,0,22.938
data_yaku,1629765048244000000,,-1,ESP32_473938,22,48.068,88261.375,31.66,48.889,0,6.334,1379.98,-1,0,22.938
data_yaku,1629765108887000000,,-1,ESP32_473938,22,48.028,88259.359,31.67,53.333,0,6.312,1379.98,-1,0,22.938
data_yaku,1629765168504000000,,-1,ESP32_473938,22,48.005,88254.422,31.65,53.333,0,6.291,1379.98,-1,0,22.938
data_yaku,1629765229124000000,,-1,ESP32_473938,22,48.085,88260.883,31.63,53.333,0,6.291,1379.98,-1,0,22.938
data_yaku,1629765288772000000,,-1,ESP32_473938,22,48.146,88256.742,31.63,48.889,0,6.291,1379.98,-1,0,22.875
data_yaku,1629765348423000000,,-1,ESP32_473938,22,48.185,88254.562,31.6,52.778,0,6.269,1379.98,-1,0,22.938
data_yaku,1629765409039000000,,-1,ESP32_473938,22,48.245,88260.719,31.59,53.333,0,6.312,1379.98,-1,0,22.938
data_yaku,1629765468702000000,,-1,ESP32_473938,22,48.325,88264.109,31.57,48.333,0,6.312,1379.98,-1,0,22.938
data_yaku,1629765528323000000,,-1,ESP32_473938,22,48.384,88268.133,31.55,48.333,0,6.291,1379.98,-1,0,22.938
data_yaku,1629765588975000000,,-1,ESP32_473938,22,48.371,88270.453,31.53,53.333,0,6.269,1379.98,-1,0,22.938
data_yaku,1629765648597000000,,-1,ESP32_473938,22,48.329,88274.172,31.51,53.333,0,6.269,1379.98,-1,0,22.938
